,id_descuento,ROP,Incremento Demanda Total (kg),Incremento Rentabilidad Total ($),Costo Promoción ($)
2658,75384,,-198742393.3427419,-597029720809.2341,0.0
2659,75385,,-198742393.3427419,-597029720809.2341,0.0
2660,75386,-54864966.037782654,-198742348.9427419,-597029587429.9426,10881.799999999988
2661,75387,-55.12946506776579,-1067.4500000000003,-3206660.465131665,58166.0
2662,75388,,-1104.4500000000003,-3317809.874668291,0.0
2663,75389,-9.006305476381874,-815.8500000000003,-2450844.480282607,272125.3999999999
2664,75390,,-114876802.84821431,-345094292054.9847,0.0
2665,75391,-31793026.363994244,-114876780.64821431,-345094225365.3389,10854.399999999994
2666,75392,-76146124.55434243,-114876784.34821431,-345094236480.2799,4532.0
2667,75393,,-636.9861386138614,-1913530.6267553023,0.0
2668,75394,,-636.9861386138614,-1913530.6267553023,0.0
2669,75395,-19.665955439964556,-548.1861386138614,-1646772.0438673997,83737.19999999998
2670,75396,,-66254634.490099005,-199031446017.2835,0.0
2671,75397,-15715318.695336446,-66254608.59009901,-199031368212.69684,12664.799999999988
2672,75398,-73194841.37704504,-66254623.390099004,-199031412672.46066,2719.199999999997
2673,75399,,-212.95555555555558,-639726.6015552483,0.0
2674,75400,,-212.95555555555558,-639726.6015552483,0.0
2675,75401,-13.006237192382173,-172.2555555555556,-517462.25106495956,39785.70000000001
2676,75402,-7775412.089268794,-22150066.65,-66539644036.33554,8557.699999999997
2677,75403,,-22150077.75,-66539677381.1584,0.0
2678,75404,-69975461.42203948,-22150074.05,-66539666266.217445,950.9000000000016
2679,75405,-13617809.392002078,-79202062.32846153,-315803263992.8484,23190.459999999992
2680,75406,-4446571.123840752,-79201972.79346153,-315802906988.9471,71021.67000000001
2681,75407,-137276551.40898535,-79202079.82346152,-315803333750.85645,2300.489999999998
2682,75408,,-32745791.531249996,-130567658765.1426,0.0
2683,75409,-4713149.344471217,-32745746.896249995,-130567480791.51068,27702.81
2684,75410,-5651748.048695004,-32745717.011249997,-130567361630.71779,23102.119999999995
2685,75411,,-19274556.962109372,-76853655343.04839,0.0
2686,75412,,-19274556.962109372,-76853655343.04839,0.0
2687,75413,,-19274556.962109372,-76853655343.04839,0.0
2688,75414,,-14561775.0,-58062327410.84719,0.0
2689,75415,,-14561775.0,-58062327410.84719,0.0
2690,75416,,-14561775.0,-58062327410.84719,0.0
2691,75417,,-144616970.7908072,-596174761610.5717,0.0
2692,75418,-4894395.660646803,-144616774.54580718,-596173952602.3657,121807.47000000002
2693,75419,-108486526.59501489,-144616953.0608072,-596174688519.7134,5495.380000000005
2694,75420,,-39001010.00785714,-160779317370.98566,0.0
2695,75421,-5845255.663669932,-39000965.687857136,-160779134664.45206,27505.920000000002
2696,75422,-13567460.859022962,-39000971.782857135,-160779159790.72284,11850.350000000006
2697,75423,,-39881206.899000004,-164407876100.14432,0.0
2698,75424,,-39881206.899000004,-164407876100.14432,0.0
2699,75425,-53034785.443789005,-39881196.899000004,-164407834875.7459,3100.0
2700,75426,-2205899.7785106716,-21478575.01,-88544133280.48703,40139.69
2701,75427,,-21478618.125,-88544311019.48065,0.0
2702,75428,,-21478618.125,-88544311019.48065,0.0
2703,75429,,-1885.6588235294116,-4972785.30246706,0.0
2704,75430,-157.90972879396216,-1846.6588235294116,-4869936.036005793,30840.0
2705,75431,-46.458057797130735,-1699.6588235294116,-4482273.416267173,96480.0
2706,75432,-12631417.234847693,-915293267.2411764,-2413775413658.75,191093.0
2707,75433,-8928201.493000733,-915293105.2411764,-2413774986438.72,270354.0
2708,75434,-1753508.1779030066,-915290792.2411764,-2413768886686.071,1376537.0
2709,75435,-2.181544001757977,-59.01639344262293,-155635.7121734176,71342.0
2710,75436,-31.32205885007952,-116.01639344262293,-305953.87084757676,9768.0
2711,75437,-3.220638897984896,-50.01639344262293,-131901.2660669714,40955.0
2712,75438,-228688.55796949822,-62138101.663934425,-163868158344.39175,716556.0
2713,75439,-363143.43446797377,-62138221.663934425,-163868474803.67316,451250.0
2714,75440,-273615.51475735207,-62137648.663934425,-163866963710.60437,598895.0
2715,75441,,-10520135.87755102,-27743288668.691742,0.0
2716,75442,,-10520135.87755102,-27743288668.691742,0.0
2717,75443,,-10520135.87755102,-27743288668.691742,0.0
2718,75444,,-34948248.0,-92164145407.8573,0.0
2719,75445,,-34948248.0,-92164145407.8573,0.0
2720,75446,,-34948248.0,-92164145407.8573,0.0
2721,75447,,-791360627.796547,-3034332400340.4863,0.0
2722,75448,-3214886.423660512,-791359107.576547,-3034326571325.6987,943836.3200000001
2723,75449,-31967578.535742965,-791360321.6265471,-3034331226385.758,94919.02000000002
2724,75450,-5951612.199111233,-64826065.085,-248564084141.63327,41764.159999999974
2725,75451,-1150203.0738833742,-64825761.86,-248562921478.98645,216103.50999999995
2726,75452,-2478538.5621573105,-64825786.425,-248563015669.13544,100286.11999999997
2727,75453,,-26061914.472239263,-99929802823.53552,0.0
2728,75454,,-26061914.472239263,-99929802823.53552,0.0
2729,75455,-20343712.94966981,-26061898.627239265,-99929742068.68471,4912.070000000007
2730,75456,,-8343897.075,-31993197981.39847,0.0
2731,75457,,-8343897.075,-31993197981.39847,0.0
2732,75458,,-8343897.075,-31993197981.39847,0.0
2733,75459,-119060.90831741127,-96623238.83707166,-608185384075.1921,5108187.0
2734,75460,-10652903.807040537,-96624859.33707166,-608195584151.5583,57092.0
2735,75461,-2166830.3112320113,-96624702.83707166,-608194599077.8458,280684.0
2736,75462,,-9658700.142512077,-60795729128.33287,0.0
2737,75463,-2150459.962347431,-9658688.142512077,-60795653595.52423,28271.0
2738,75464,-364317.12326339545,-9658593.142512077,-60795055627.45586,166874.0
2739,75465,,-2831902.2320441986,-17825127447.480965,0.0
2740,75466,,-2831902.2320441986,-17825127447.480965,0.0
2741,75467,,-2831902.2320441986,-17825127447.480965,0.0
2742,75468,,-1456177.0,-9165761556.801292,0.0
2743,75469,,-1456177.0,-9165761556.801292,0.0
2744,75470,,-1456177.0,-9165761556.801292,0.0
2745,75471,-11367720.197607514,-27574401.72713415,-176370178865.88058,15515.0
2746,75472,-12629443.069797667,-27574400.72713415,-176370172469.72443,13965.0
2747,75473,-5666144.598693691,-27574386.72713415,-176370082923.5385,31127.0
2748,75474,,-5524634.927480916,-35336427603.057526,0.0
2749,75475,-2469004.277957008,-5524628.927480916,-35336389226.120705,14312.0
2750,75476,-670249.2390840239,-5524600.927480916,-35336210133.748825,52721.0
2751,75477,,-2260334.4477611943,-14457452052.570286,0.0
2752,75478,,-2260334.4477611943,-14457452052.570286,0.0
2753,75479,,-2260334.4477611943,-14457452052.570286,0.0
2754,75480,,,,0.0
2755,75481,,,,0.0
2756,75482,,,,0.0
2757,75483,,-144.0,-484781.90123261244,0.0
2758,75484,,-144.0,-484781.90123261244,0.0
2759,75485,,-144.0,-484781.90123261244,0.0
2760,75486,,-14977825.714285715,-50423464070.15375,0.0
2761,75487,,-14977825.714285715,-50423464070.15375,0.0
2762,75488,,-14977825.714285715,-50423464070.15375,0.0
2763,75489,,-112.0,-377052.5898475874,0.0
2764,75490,,-112.0,-377052.5898475874,0.0
2765,75491,,-112.0,-377052.5898475874,0.0
2766,75492,,-11649420.0,-39218249832.341805,0.0
2767,75493,,-11649420.0,-39218249832.341805,0.0
2768,75494,,-11649420.0,-39218249832.341805,0.0
2769,75495,,-406.0,-1366815.6381975044,0.0
2770,75496,,-406.0,-1366815.6381975044,0.0
2771,75497,,-406.0,-1366815.6381975044,0.0
2772,75498,,-42229147.5,-142166155642.23904,0.0
2773,75499,,-42229147.5,-142166155642.23904,0.0
2774,75500,,-42229147.5,-142166155642.23904,0.0
2775,75501,,-224.0,-754105.1796951748,0.0
2776,75502,,-224.0,-754105.1796951748,0.0
2777,75503,,-224.0,-754105.1796951748,0.0
2778,75504,,-23298840.0,-78436499664.68361,0.0
2779,75505,,-23298840.0,-78436499664.68361,0.0
2780,75506,,-23298840.0,-78436499664.68361,0.0
2781,75507,-16.76033386596662,-33290.2868852459,-65076638.84709627,3882777.0
2782,75508,-43.67111145881222,-36434.2868852459,-71222604.28261642,1630886.0
2783,75509,-16.825663078841213,-28307.2868852459,-55335752.78946369,3288771.0
2784,75510,-10.176475347551065,-18493.844262295082,-36152203.43700954,3552527.0
2785,75511,-12.372511464180821,-18034.844262295082,-35254939.39919029,2849457.0
2786,75512,-4.883862783306617,-10108.844262295082,-19761007.4520107,4046184.0
2787,75513,-24.801528424052226,-57181.13114754098,-111779025.31702636,4506941.0
2788,75514,-36.586689998558974,-57877.13114754098,-113139582.5508438,3092370.0
2789,75515,-20.970934260603908,-48721.13114754098,-95241217.56114201,4541582.0
2790,75516,-10170358.08719499,-5608316601.319672,-10963269714746.973,1077963.0
2791,75517,-13015996.32194022,-5608316529.319672,-10963269573999.672,842292.0
2792,75518,-2715533.3854028005,-5608303299.319672,-10963243711683.29,4037234.0
2793,75519,2.8021993918512775,6965.723684210527,13616761.131215615,4859312.0
2794,75520,1.1098292995714911,593.7236842105265,1160625.0767835786,1045769.0
2795,75521,3.7443036248151276,2132.7236842105267,4169098.6153540285,1113451.0
2796,75522,2.9750834336031162,5854.828947368421,11445157.869404923,3847004.0
2797,75523,2.1140089889902947,961.828947368421,1880205.9368349349,889403.0
2798,75524,2.1708086340544472,526.828947368421,1029857.6656990384,474412.0
2799,75525,2.751852940196258,10405.552631578947,20341019.978107452,7391754.0
2800,75526,0.9690761737929687,808.5526315789475,1580577.7755989388,1631015.0
2801,75527,2.607206154962436,1810.5526315789475,3539311.0346292113,1357511.0
2802,75528,-160317.24596636443,-273795962.82894737,-535222812955.36487,3338523.0
2803,75529,-410988.29532585206,-273799037.82894737,-535228824037.9711,1302297.0
2804,75530,-199935.87721927927,-273792143.82894737,-535215347483.99133,2676935.0
2805,75531,-2752711.6049785647,-93048639.44510385,-181893677433.7736,66078.0
2806,75532,-7813307.837290891,-93048705.44510385,-181893806452.13196,23280.0
2807,75533,-8670278.154384676,-93048684.44510385,-181893765400.83612,20979.0
2808,75534,,-13105642.5,-25619219406.896866,0.0
2809,75535,,-13105642.5,-25619219406.896866,0.0
2810,75536,-2997444.1204770887,-13105609.5,-25619154897.717678,8547.0
2811,75537,-5.128784700431867,-3670.9127071823186,-7613285.971369172,1484423.0
2812,75538,-15.323227308116238,-4273.31270718232,-8862632.887240961,578379.0
2813,75539,-24.760969415086013,-6249.361325966849,-12960857.069663208,523439.0
2814,75540,-37.77265285264936,-6311.761325966849,-13090271.491227614,346554.19999999995
2815,75541,-8.409944820007283,-5154.961325966849,-10691127.21453358,1271248.1999999997
2816,75542,-13619572.052875029,-687457231.1602209,-1425751280783.1694,104684.0
2817,75543,-68049766.5971685,-687457331.9602208,-1425751489837.235,20951.59999999999
2818,75544,-16792386.428062614,-687457024.7602209,-1425750852720.0828,84904.59999999986
2819,75545,2.1291190215959293,771.8400000000005,1600756.8451966834,751840.0
2820,75546,-0.9720499788231335,-68.1600000000002,-141360.3681703542,145425.0
2821,75547,-518172.798744079,-64305224.63999999,-133365760422.35483,257377.0
2822,75548,-602042.3258366154,-64305215.03999999,-133365740512.44383,221522.19999999992
2823,75549,-248876.98631778767,-64304792.63999999,-133364864476.35939,535866.6
2824,75550,-6.443358800138738,-422.8202334630349,-876907.6272331215,136094.8
2825,75551,-4.828498573278711,-377.2202334630349,-782335.5499360538,162024.59999999998
2826,75552,-3.500001618994559,-307.620233463035,-637988.6951142137,182282.4
2827,75553,-1773519.6253026896,-53714165.35097276,-111400442928.06293,62813.20000000001
2828,75554,-11963634.853026344,-53714232.55097275,-111400582297.44,9311.599999999991
2829,75555,-7731205.945010169,-53714189.35097276,-111400492702.84045,14409.19999999999
2830,75556,,-67.2,-139369.3770693629,0.0
2831,75557,,-67.2,-139369.3770693629,0.0
2832,75558,,-67.2,-139369.3770693629,0.0
2833,75559,,-6989652.0,-14496182219.81587,0.0
2834,75560,,-6989652.0,-14496182219.81587,0.0
2835,75561,,-6989652.0,-14496182219.81587,0.0
2836,75562,-10539701.694575075,-35971839.67173451,-359701468960.86475,34128.23999999999
2837,75563,-9065519.412204705,-35971835.31573451,-359701425402.9146,39677.97199999999
2838,75564,-2072024.8418211732,-35971767.20373452,-359700744314.967,173598.664
2839,75565,-748870.2604036302,-7028602.460830188,-70282717063.51295,93851.65999999999
2840,75566,-3923005.9251190093,-7028618.696830189,-70282879415.87254,17915.568000000007
2841,75567,-1716039.1530297627,-7028605.232830188,-70282744782.2085,40956.376
2842,75568,,-1679795.1375652174,-16797160891.671228,0.0
2843,75569,,-1679795.1375652174,-16797160891.671228,0.0
2844,75570,,-1679795.1375652174,-16797160891.671228,0.0
2845,75571,,,,0.0
2846,75572,,,,0.0
2847,75573,,,,0.0
2848,75575,-694500.0872847309,-97065818.99890712,-149368911772.6762,215074.0
2849,75576,-20051753.528565302,-97066215.79890712,-149369522384.9886,7449.199999999997
2850,75577,-6478941.90532675,-97066145.39890712,-149369414050.54605,23054.599999999995
2851,75578,-203883.16843271526,-30689895.668965507,-47226885486.24886,231637.0
2852,75579,-2002029.7469958512,-30690282.868965507,-47227481325.68271,23589.79999999999
2853,75580,-467601.2107471011,-30689953.26896551,-47226974123.52001,100998.4
2854,75581,,-14704227.484444441,-22627475670.236412,0.0
2855,75582,,-14704227.484444441,-22627475670.236412,0.0
2856,75583,,-14704227.484444441,-22627475670.236412,0.0
2857,75584,,,,0.0
2858,75585,,,,0.0
2859,75586,,,,0.0
2860,75587,,-100.43478260869566,-175364.03633872664,0.0
2861,75588,-25.53099374649056,-88.43478260869566,-154411.4501787749,6048.0
2862,75589,-12.199441616788738,-70.43478260869566,-122982.57093884726,10081.0
2863,75590,0.7280179189797217,23.16666666666667,40450.131614351296,55562.0
2864,75591,-14.675509761687257,-50.83333333333333,-88757.48303868453,6048.0
2865,75592,1.486091153156231,25.16666666666667,43942.2293076766,29569.0
2866,75593,,-8119289.93939394,-14176676834.398417,0.0
2867,75594,,-8119289.93939394,-14176676834.398417,0.0
2868,75595,,-8119289.93939394,-14176676834.398417,0.0
2869,75596,,-8373017.75,-14619697985.473368,0.0
2870,75597,,-8373017.75,-14619697985.473368,0.0
2871,75598,,-8373017.75,-14619697985.473368,0.0
2872,75599,-32583346.365478054,-3563708517.4123206,-8319147410687.491,255319.0
2873,75600,-54295796.105141245,-3563708591.4123206,-8319147583433.637,153219.0
2874,75601,-9515050.90730048,-3563706293.4123206,-8319142218965.512,874314.0
2875,75602,-342249.928377521,-87491027.186722,-204239698258.85593,596756.0
2876,75603,-807185.7633941656,-87491413.186722,-204240599340.0989,253028.0
2877,75604,-529024.9852448762,-87490766.186722,-204239088978.53363,386067.0
2878,75605,,-50347319.775000006,-117531154103.86577,0.0
2879,75606,-15546444.323777154,-50347304.775000006,-117531119087.75528,7560.0
2880,75607,-10731471.822756581,-50347287.775000006,-117531079402.83008,10952.0
2881,75608,,-2912354.0,-6798620627.844729,0.0
2882,75609,,-2912354.0,-6798620627.844729,0.0
2883,75610,,-2912354.0,-6798620627.844729,0.0
2884,75611,-7525112.988520199,-1084798213.0824175,-2199417448945.7183,292277.0
2885,75612,-9486708.277882608,-1084798199.0824175,-2199417420560.8594,231842.0
2886,75613,-5755584.530056495,-1084797523.0824175,-2199416049977.669,382136.0
2887,75614,-206315.15655062755,-60653395.84431137,-122974149062.00156,596050.0
2888,75615,-574311.9577125902,-60653875.84431137,-122975122257.16609,214126.0
2889,75616,-353689.34190690774,-60653269.84431137,-122973893598.27084,347689.0
2890,75617,,-24737877.505882353,-50155797437.8648,0.0
2891,75618,-8292951.9027754115,-24737865.505882353,-50155773107.98569,6048.0
2892,75619,,-24737877.505882353,-50155797437.8648,0.0
2893,75620,,-11649416.0,-23619073585.698105,0.0
2894,75621,,-11649416.0,-23619073585.698105,0.0
2895,75622,,-11649416.0,-23619073585.698105,0.0
2896,75623,-44.6105831038233,-303.28445747800583,-576413.3442845009,12921.0
2897,75624,-97.82042069476421,-311.28445747800583,-591617.9043619339,6048.0
2898,75625,-18.40394031180131,-247.28445747800583,-469981.4237424701,25537.0
2899,75626,0.7354971936197219,32.5,61768.52531457148,83982.0
2900,75627,-11.548602489369667,-73.5,-139691.8957114155,12096.0
2901,75628,-1.796307723112105,-23.5,-44663.395227459376,24864.0
2902,75629,,-15741153.024793388,-29917163356.69212,0.0
2903,75630,,-15741153.024793388,-29917163356.69212,0.0
2904,75631,,-15741153.024793388,-29917163356.69212,0.0
2905,75632,,-17474124.0,-33210796019.814186,0.0
2906,75633,,-17474124.0,-33210796019.814186,0.0
2907,75634,,-17474124.0,-33210796019.814186,0.0
2908,75648,-0.492671107210709,-14932.000652173912,-19857903.654623557,40306613.0
2909,75649,-2.1516778364055558,-27818.000652173912,-36994853.515138395,17193491.0
2910,75650,-0.5430267729552953,-12687.412282608697,-16872850.236438405,31071857.0
2911,75651,-2.4741744917928,-23473.412282608697,-31217033.16329802,12617151.0
2912,75652,-10.395590245560951,-9626.588369565217,-12802294.13449126,1231512.0
2913,75653,-15.478528483510978,-9702.588369565217,-12903365.699709257,833630.0
2914,75654,-11.52425757129585,-9053.588369565217,-12040267.728308193,1044776.0
2915,75655,-454748.7331936005,-4345084292.6286955,-5778479874475.285,12706973.0
2916,75656,-1226882.9571241415,-4345089067.6286955,-5778486224695.337,4709892.0
2917,75657,-415902.35347104754,-4345073070.6286955,-5778464950460.747,13893802.0
2918,75670,1.0259102404405716,12497.750410958904,16620620.996572357,16200853.0
2919,75671,-0.5275076588031002,-422.24958904109576,-561545.0904873703,1064525.0
2920,75672,1.0260127469637632,10151.213561643835,13499987.414967299,13157719.0
2921,75673,-1.2664871852048873,-608.7864383561644,-809618.3974756319,639263.0
2922,75674,0.6718874171260211,1253.5368493150686,1667064.8870883184,2481167.0
2923,75675,0.6274126592263872,436.5368493150685,580545.5609948353,925301.0
2924,75676,0.8285120410891096,334.5368493150685,444896.8813601533,536983.0
2925,75677,-17309.92718958262,-157452080.56273973,-209393792490.87482,12096746.0
2926,75678,-85154.32837695714,-157458562.56273973,-209402412831.47668,2459093.0
2927,75679,-75390.94914700852,-157456876.56273973,-209400170638.59567,2777524.0
2928,75681,-12.820637248275409,-3723.0188679245284,-4951201.89891148,386190.0
2929,75682,-13.442117905941377,-3646.0188679245284,-4848800.444677455,360717.0
2930,75683,-9.934503487838823,-3354.0188679245284,-4460472.851997778,448988.0
2931,75684,-477806.8291203528,-1157088906.943396,-1538799827909.894,3220548.0
2932,75685,-1044329.7310160638,-1157089833.943396,-1538801060717.0117,1473482.0
2933,75686,-929050.7276025735,-1157088830.943396,-1538799726838.3289,1656314.0
2934,75688,-0.9218319700610281,-161.46853146853147,-214735.22643389614,232944.0
2935,75689,-8.3182646301567,-281.46853146853147,-374321.9083570515,45000.0
2936,75690,-0.8912065419097278,-106.46853146853147,-141591.33055244992,158876.0
2937,75691,-395554.61501883465,-93623396.13986014,-124508726169.47859,314770.0
2938,75692,-397479.9952377415,-93623317.13986014,-124508621108.24634,313245.0
2939,75693,-961071.8632272545,-93623438.13986014,-124508782024.81728,129552.0
2940,75715,,-2703.254131147541,-3545234.197250057,0.0
2941,75716,-18.051180146951562,-2527.848131147541,-3315194.652525912,183655.28600000005
2942,75717,-6.107347143928876,-2068.109131147541,-2712261.171049033,444098.08499999996
2943,75718,-1351693.240367097,-1312150984.0669782,-1720845438491.876,1273103.532
2944,75719,-1554907.933189909,-1312150839.967978,-1720845249510.4937,1106718.419
2945,75720,-484634.95948062907,-1312146811.801978,-1720839966695.3523,3550796.188
2946,75721,,-33.6965652173913,-44192.003246047134,0.0
2947,75722,,-33.6965652173913,-44192.003246047134,0.0
2948,75723,,-33.6965652173913,-44192.003246047134,0.0
2949,75724,0.1717650800702377,45.23560869565219,59325.10193304326,345385.11500000005
2950,75725,-0.45653263840777736,-54.0063913043478,-70827.71209563059,155142.71300000002
2951,75726,-0.7477206986843428,-57.5533913043478,-75479.49290778376,100946.10600000004
2952,75727,-123714.28153204125,-98136560.27752173,-128703064017.39209,1040325.0329999999
2953,75728,-158379.81463829605,-98136528.46952173,-128703022302.18372,812622.635
2954,75729,-233035.93447477062,-98136513.10052173,-128703002146.2155,552288.223
2955,75730,-1209812.3716866674,-387076297.89371026,-507638594694.4602,419601.0939999999
2956,75731,-724246.1669018038,-387075932.58871025,-507638115608.24945,700919.2990000001
2957,75732,-891046.9515026766,-387075783.02071023,-507637919454.44275,569709.507
2958,75733,,-10792563.30225,-14154113020.398968,0.0
2959,75734,,-10792563.30225,-14154113020.398968,0.0
2960,75735,,-10792563.30225,-14154113020.398968,0.0
2961,75744,-6.575631150336478,-18690.391640750673,-30727562.705809094,4672945.0
2962,75745,-4.072350004747654,-15020.391640750673,-24693972.97168889,6063814.0
2963,75746,-5.703436574806431,-14461.546302949064,-23775214.52669687,4168577.0
2964,75747,-4.6315176209049005,-12433.046302949064,-20440299.8739277,4413305.0
2965,75748,-2062441.7178749817,-1933340859.3489518,-3178470180251.4917,1541120.0
2966,75749,-6691518.328686629,-1933341483.3489518,-3178471206126.149,475000.0
2967,75750,-895504.9411053121,-1933337127.3489518,-3178464044731.904,3549354.0
2968,75755,-0.36192099490840707,-205.0179104477612,-337055.5748742199,931296.0
2969,75756,0.1777456363570968,92.98208955223879,152865.33541673946,860023.0
2970,75757,0.06347223071072468,38.13283582089559,62691.52227298276,987700.0
2971,75758,0.2007021065317056,84.3828358208956,138727.9051620998,691213.0
2972,75759,-148314.82298405576,-83689086.26716417,-137587360152.442,927671.0
2973,75760,-601130.9780112875,-83689512.26716417,-137588060509.1795,228882.0
2974,75761,-193960.7456570543,-83688764.26716417,-137586830774.8141,709354.0
2975,75762,,-32891890.482628398,-54075251431.00622,0.0
2976,75763,-4149419.2528121104,-32891878.482628398,-54075231702.64742,13032.0
2977,75764,-591753.729673549,-32891766.482628398,-54075047571.29858,91381.0
2978,75765,,-6989719.2,-11491307359.537575,0.0
2979,75766,,-6989719.2,-11491307359.537575,0.0
2980,75767,,-6989719.2,-11491307359.537575,0.0
2981,75774,-17.166718588269514,-14064.88319088319,-42363478.79713669,2467768.0
2982,75775,-12.98762312453339,-12732.88319088319,-38351490.00263589,2952926.0
2983,75776,-0.9218488740644096,-3887.7307692307695,-11709859.070713088,12702580.0
2984,75777,-11.330259734918483,-9837.73076923077,-29631280.487589806,2615234.0
2985,75780,-7.5484959623008425,-1121.4891304347825,-3377929.29764174,447497.0
2986,75781,-8.6564168744995,-1052.4891304347825,-3170101.04927796,366214.0
2987,75782,-5.983733152048082,-844.211956521739,-2542769.451763376,424947.0
2988,75783,-7.821077850621046,-813.211956521739,-2449397.3401796487,313179.0
2989,75784,-2.0460560522312616,-2850.3583458646617,-2411514.972952296,1178616.2800000003
2990,75785,-6.038697725812151,-3320.1213458646616,-2808952.898566993,465158.7189999999
2991,75786,-3.4784048739154003,-2726.9233458646613,-2307084.120909351,663259.225
2992,75787,-191235.76232126472,-1864694018.9500601,-1577604287263.2454,8249525.444999999
2993,75788,-519114.928198819,-1864697559.07206,-1577607282345.3271,3039032.7779999995
2994,75789,-357444.10602294235,-1864693539.6000602,-1577603881714.3416,4413568.038
2995,75790,-1.2779274889310908,-394.54887499999995,-333803.82540475146,261207.17199999996
2996,75791,-8.91932044106409,-555.184875,-469708.1827488642,52661.880000000005
2997,75792,-2.141311753163778,-369.116875,-312287.3557716962,145839.27600000004
2998,75793,-85185.47863523134,-298140523.74518746,-252238578387.32843,2961051.372
2999,75794,-328767.840876344,-298142157.6631875,-252239960746.05087,767228.206
3000,75795,-475909.70538923173,-298142123.8261875,-252239932118.62152,530016.365
3001,75796,-123994.78398539941,-680265561.4847953,-575531350114.0662,4641577.102
3002,75797,-421050.48789714125,-680267925.5727954,-575533350225.2513,1366898.6659999995
3003,75798,-394536.72386015736,-680267010.9627954,-575532576429.3134,1458755.4
3004,75799,-1409461.0041861427,-91584881.86241071,-77484402698.94302,54974.49199999997
3005,75800,-292979.51592309895,-91584644.69441071,-77484202045.51154,264469.69099999993
3006,75801,-1186420.9245968217,-91584823.4864107,-77484353310.55708,65309.327999999994
3007,75802,0.26365870014348797,311.28205128205127,155449.74204149866,589587.0
3008,75803,-1.901377235930613,-468.71794871794873,-234070.94600647403,123106.0
3009,75804,,-181.53846153846155,-90657.67493029736,0.0
3010,75805,-0.741669250310686,-81.53846153846155,-40719.12518055728,54902.0
3011,75806,0.42461347389836124,108.46153846153845,54164.119343948856,127561.0
3012,75807,-333888.8324341177,-88118054.87179486,-44004878670.65454,131795.0
3013,75808,-235750.99249260622,-88117914.87179486,-44004808756.68489,186658.0
3014,75809,-102047.67726068548,-88117274.87179486,-44004489149.96649,431215.0
3015,75810,0.5101556882868286,976.9090909090908,487854.2323733698,956285.0
3016,75811,-65.46576594998793,-1153.0909090909092,-575836.8772960939,8796.0
3017,75812,-0.8376928546495216,-110.54545454545456,-55204.79681425812,65901.0
3018,75813,,-210.54545454545456,-105143.3465639982,0.0
3019,75814,-0.12251014387624994,-20.54545454545456,-10260.102039492056,83749.0
3020,75815,-73755.7852829425,-102197117.0909091,-51035758161.24376,691956.0
3021,75816,-206597.78648243443,-102197717.0909091,-51036057792.54226,247031.0
3022,75817,-640828.1240394593,-102197987.0909091,-51036192626.62658,79641.0
3023,75822,1.5568949238344718,8079.509202453988,4034789.7226023115,2591562.0
3024,75823,-6.568900759012013,-2190.4907975460123,-1093899.3366959936,166527.0
3025,75824,1.1646914871534764,3899.5092024539877,1947358.3430631768,1671995.0
3026,75825,-3.3076675436019993,-1560.4907975460123,-779286.4732726311,235600.0
3027,75826,0.9460796252582869,3330.122699386503,1663014.9809605158,1757796.0
3028,75827,-4.500792845043155,-2319.877300613497,-1158513.0798997981,257402.0
3029,75828,-105392.4605062952,-399154407.4233129,-199331922329.3713,1891330.0
3030,75829,-100022.35107979608,-399153647.4233129,-199331542796.39322,1992870.0
3031,75830,-177657.82721277227,-399154727.4233129,-199332082132.7305,1122000.0
3032,75835,-0.7905532261628042,-247.27272727272725,-123484.41392663002,156200.0
3033,75836,,-957.2727272727273,-478048.1171497846,0.0
3034,75837,-1.125294025223353,-317.27272727272725,-158441.3987514481,140800.0
3035,75838,,-957.2727272727273,-478048.1171497846,0.0
3036,75839,-6.851073767319713,-905.4545454545455,-452170.8686431011,66000.0
3037,75840,,-1205.4545454545455,-601986.5178923213,0.0
3038,75841,,-103257215.45454545,-51565155909.964485,0.0
3039,75842,-1043616.8987101741,-103257125.45454545,-51565110965.26971,49410.0
3040,75843,-901487.6047176541,-103257085.45454545,-51565090989.849815,57200.0
3041,75852,-0.6316675091303021,-2227.6792359249375,-4266050.976857463,6753633.6999999955
3042,75853,-2.953330897893824,-5132.179235924936,-9828227.461901475,3327845.000000001
3043,75854,-4.941704202481877,-10395.98126005362,-19908515.236229468,4028673.999999999
3044,75855,-7.288054937475095,-10329.38126005362,-19780974.883706164,2714163.8
3045,75856,-4.917661116048688,-10377.481260053622,-19873087.36052856,4041166.4999999977
3046,75857,-13.789795332023559,-12619.681260053621,-24166945.895479728,1752523.9000000004
3047,75858,-10.010451593939296,-7523.519490616623,-14407692.613351041,1439265.0
3048,75859,-63.028123064451584,-8581.719490616624,-16434167.103443513,260743.3999999998
3049,75860,-3.868943551100431,-4977.919490616624,-9532816.916904822,2463932.7999999984
3050,75861,-1768132.2696662736,-1438790142.5716488,-2755312342201.808,1558318.0
3051,75862,-13158246.807543779,-1438791962.971649,-2755315828304.777,209398.4000000001
3052,75863,-2526087.8448834857,-1438789239.771649,-2755310613321.4736,1090742.2000000007
3053,75870,2.4843360218399457,3952.6618834080714,7569427.778007286,3046861.4999999986
3054,75871,1.9758933144276098,752.1618834080718,1440405.281748595,728989.4000000001
3055,75872,1.8878127681764447,2157.066816143498,4130826.7589678513,2188154.9
