,Cod Cliente,Zona,Distrito,Comuna,Canal,SubCanal,TipoNeg,venta_total_clp,n_facturas,ticket_promedio,ticket_desv_std,dias_entre_compras,recencia
83,1009070,NORTE 2,LA SERENA,LA SERENA,COBERTURA,COBERTURA,PA,1550108,15,103340.53333333334,40244.75546997515,4.3076923076923075,4
84,1009103,SUR 3,CHILOE,CHONCHI,COBERTURA,COBERTURA,AL,1360648,21,64792.76190476191,63812.92629468168,7.0,4
85,1009266,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,413445,10,41344.5,12715.642835587285,7.0,4
86,1009338,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,CA,897502,13,69038.61538461539,41593.71109823066,7.0,4
87,1009510,SUR 1,RANCAGUA,GRANEROS,COBERTURA,COBERTURA,AL,941367,10,94136.7,49472.5846124228,8.0,4
88,1009554,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,VOLUMEN COBERTURA,PA,3443955,26,132459.8076923077,90547.6288652637,3.411764705882353,2
89,1009789,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,VOLUMEN COBERTURA,CA,3783127,19,199111.94736842104,296266.4117641556,4.214285714285714,1
90,1009817,SANTIAGO,SANTIAGO NORTE 2,PUDAHUEL,COBERTURA,COBERTURA,AL,247900,6,41316.666666666664,10518.404834701252,11.2,4
91,1009866,SUR 1,RANCAGUA,MOSTAZAL,COBERTURA,COBERTURA,AL,174788,3,58262.666666666664,8480.877332760647,28.0,4
92,1009987,SUR 2,CONCEPCION NORTE,TALCAHUANO,COBERTURA,COBERTURA,PA,365694,9,40632.666666666664,14078.92161175706,7.0,4
93,1010012,SANTIAGO,SANTIAGO SUR 1,SAN MIGUEL,COBERTURA,VOLUMEN COBERTURA,PA,4021678,18,223426.55555555556,88938.81735825459,3.4705882352941178,1
94,1010032,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,447410,7,63915.71428571428,27916.459695039448,11.2,4
95,1010106,SUR 1,RANCAGUA,GRANEROS,COBERTURA,COBERTURA,AL,670323,14,47880.21428571428,29210.616271324187,7.0,4
96,1010107,SUR 1,RANCAGUA,GRANEROS,COBERTURA,COBERTURA,AL,205991,9,22887.88888888889,11040.405873930138,11.2,4
97,1010116,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,314244,5,62848.8,4234.572552218229,14.0,4
98,1010141,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,AL,437832,3,145944.0,16170.781088123109,24.5,11
99,1010337,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,AL,372579,6,62096.5,22268.95870713312,11.2,4
100,1010356,SUR 1,RANCAGUA,GRANEROS,COBERTURA,COBERTURA,AL,133427,6,22237.833333333332,8616.224287161209,16.333333333333332,11
101,1010478,SANTIAGO,SANTIAGO PONIENTE 2,PEÑAFLOR,COBERTURA,COBERTURA,AL,1328537,16,83033.5625,29980.375454550824,3.933333333333333,1
102,1010603,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,1064543,10,106454.3,44964.70217861018,8.0,4
103,1010696,SUR 1,SAN FERNANDO,PERALILLO,COBERTURA,COBERTURA,AL,1220330,17,71784.11764705883,50664.580823147975,7.0,4
104,1010866,NORTE 2,VIÑA INTERIOR,PETORCA,COBERTURA,COBERTURA,AL,276680,13,21283.076923076922,9509.029800331353,7.0,4
105,1010880,SUR 2,CONCEPCION SUR,ARAUCO,COBERTURA,VOLUMEN COBERTURA,SL,3861269,41,94177.29268292683,82728.00027235154,7.0,4
106,1010920,SANTIAGO,SANTIAGO NORTE 1,COLINA,COBERTURA,COBERTURA,AL,555116,9,61679.555555555555,17357.80278513896,7.0,4
107,1011066,NORTE 1,IQUIQUE,POZO ALMONTE,COBERTURA,COBERTURA,AL,1909547,12,159128.91666666666,96217.08536283822,7.0,4
108,1011107,SANTIAGO,SANTIAGO PONIENTE 2,PEÑAFLOR,COBERTURA,COBERTURA,AL,601233,9,66803.66666666667,16683.817563735225,7.0,4
109,101125,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,377713,14,26979.5,17541.880404203668,7.0,4
110,1011323,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,CA,345217,8,43152.125,20922.13048723767,8.0,4
111,1011359,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,1530780,14,109341.42857142857,81808.56762609261,8.0,4
112,1011396,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,351713,12,29309.416666666668,13265.823905868612,7.0,4
113,1011408,SANTIAGO,SANTIAGO NORTE 1,RECOLETA,COBERTURA,COBERTURA,AL,202782,6,33797.0,5319.578629929253,11.2,4
114,1011606,NORTE 2,OVALLE,OVALLE,COBERTURA,COBERTURA,AL,113302,5,22660.4,7710.1409066242095,18.666666666666668,4
115,1012033,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,1471091,18,81727.27777777778,26096.9857123623,3.4705882352941178,1
116,1012088,SANTIAGO,SANTIAGO SUR 2,PIRQUE,COBERTURA,VOLUMEN COBERTURA,AL,5156170,9,572907.7777777778,111983.59855105766,7.0,4
117,1012385,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,AL,130942,4,32735.5,6913.095519856981,18.666666666666668,4
118,1012661,SUR 2,CHILLAN,CHILLAN,COBERTURA,COBERTURA,AL,464249,13,35711.46153846154,18655.55816468372,7.0,4
119,1012750,SUR 3,TEMUCO NORTE,VICTORIA,COBERTURA,COBERTURA,AL,686639,10,68663.9,33541.87926044428,14.0,4
120,1012751,SUR 3,TEMUCO NORTE,VICTORIA,COBERTURA,COBERTURA,AL,676662,9,75184.66666666667,57954.05607461828,14.0,4
121,1012752,SUR 3,TEMUCO NORTE,VICTORIA,COBERTURA,COBERTURA,AL,215187,10,21518.7,13058.878751000537,14.0,4
122,1012931,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,458812,9,50979.11111111111,7479.0148155429615,7.0,4
123,1013022,SANTIAGO,SANTIAGO CENTRO COSTA,MELIPILLA,COBERTURA,VOLUMEN COBERTURA,AL,3196336,13,245872.0,138272.31044452343,4.916666666666667,1
124,1013043,SUR 1,RANCAGUA,GRANEROS,COBERTURA,COBERTURA,AL,248444,6,41407.333333333336,12548.918035698007,11.2,4
125,1013091,NORTE 1,COPIAPO,VALLENAR,COBERTURA,COBERTURA,AL,651006,13,50077.38461538462,23829.434979098372,6.75,6
126,1013206,SANTIAGO,SANTIAGO PONIENTE 2,PEÑAFLOR,COBERTURA,VOLUMEN COBERTURA,PA,7635433,18,424190.72222222225,86840.61495488058,3.4705882352941178,1
127,1013283,NORTE 1,ARICA,ARICA,COBERTURA,VOLUMEN COBERTURA,AL,1583021,11,143911.0,79829.72889970252,6.875,5
128,1013309,SUR 1,CURICO,VICHUQUEN,COBERTURA,COBERTURA,AL,1480369,14,105740.64285714286,63901.10682634431,7.0,4
129,1013394,SUR 3,PUERTO MONTT,PUERTO VARAS,COBERTURA,COBERTURA,AL,70790,3,23596.666666666668,15959.232698765107,28.0,32
130,1013480,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,519740,9,57748.88888888889,19297.931491771626,7.0,4
131,1013541,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,363041,9,40337.88888888889,17345.18323947923,9.666666666666666,2
132,1013609,SUR 1,CURICO,VICHUQUEN,COBERTURA,COBERTURA,AL,679394,16,42462.125,28337.18897814907,7.0,11
133,1013741,SANTIAGO,SANTIAGO NORTE 1,COLINA,COBERTURA,VOLUMEN COBERTURA,AL,5444491,18,302471.72222222225,77847.72108478687,3.4705882352941178,1
134,1013824,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,306780,8,38347.5,27673.89797521948,9.166666666666666,5
135,1013861,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,AL,328252,7,46893.142857142855,12955.069798198328,9.333333333333334,4
136,1013884,NORTE 1,IQUIQUE,POZO ALMONTE,COBERTURA,COBERTURA,AL,1068446,9,118716.22222222222,13251.483301670212,7.0,4
137,1014245,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,534332,12,44527.666666666664,26725.33684228009,8.0,4
138,1014516,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,VOLUMEN COBERTURA,AL,3965171,18,220287.27777777778,53984.80778646739,3.4705882352941178,1
139,1014774,SANTIAGO,SANTIAGO NORTE 2,RENCA,COBERTURA,COBERTURA,AL,290758,3,96919.33333333333,59014.53144212308,24.5,11
140,1014852,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,586687,9,65187.444444444445,24276.329696388988,7.0,4
141,1015016,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,CA,309728,7,44246.857142857145,21630.314417722268,9.333333333333334,4
142,1015376,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,457210,8,57151.25,16265.767223132847,8.0,4
143,1015567,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,PA,1085051,15,72336.73333333334,27759.799840948486,4.214285714285714,1
144,1015592,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,PA,335648,8,41956.0,1945.0832519825105,8.0,4
145,1015609,SANTIAGO,SANTIAGO CENTRO ORIENTE,ÑUÑOA,COBERTURA,COBERTURA,AL,184303,3,61434.333333333336,13226.03804369749,24.5,11
146,1015630,SANTIAGO,SANTIAGO CENTRO COSTA,SANTO DOMINGO,COBERTURA,VOLUMEN COBERTURA,SL,3568924,9,396547.1111111111,80002.26383741344,7.0,4
147,1016048,SANTIAGO,SANTIAGO CENTRO ORIENTE,ÑUÑOA,COBERTURA,VOLUMEN COBERTURA,PA,2281916,10,228191.6,100458.74316045259,6.222222222222222,4
148,1016147,SANTIAGO,SANTIAGO CENTRO ORIENTE,LO BARNECHEA,COBERTURA,COBERTURA,MK,535738,8,66967.25,25955.15310107031,7.0,11
149,1016350,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,PA,2256030,11,205093.63636363635,100413.22378578702,7.0,4
150,1016480,SUR 3,PUNTA ARENAS,NATALES,COBERTURA,COBERTURA,AL,791747,9,87971.88888888889,36383.53814379672,7.0,4
151,1017014,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,96252,3,32084.0,722.6292271974612,14.0,32
152,1017110,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,679328,13,52256.0,22985.87851268687,4.916666666666667,1
153,1017145,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,322933,14,23066.64285714286,14481.888145102239,7.0,4
154,1017336,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,1522572,19,80135.36842105263,26032.784072760016,3.4705882352941178,1
155,1017505,SANTIAGO,SANTIAGO SUR 2,EL BOSQUE,COBERTURA,COBERTURA,PA,2339368,9,259929.77777777778,64187.646714102586,7.0,4
156,1017751,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,203180,11,18470.909090909092,12173.96096145002,9.8,11
157,1017753,SANTIAGO,SANTIAGO PONIENTE 1,PEDRO AGUIRRE CERDA,COBERTURA,COBERTURA,AL,581504,9,64611.555555555555,18854.8907190622,7.0,4
158,1017999,SANTIAGO,SANTIAGO SUR 1,MACUL,COBERTURA,VOLUMEN COBERTURA,PA,3284849,9,364983.22222222225,152091.90432167798,7.0,4
159,1018004,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,605788,9,67309.77777777778,19003.720502692217,7.375,1
160,1018005,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,465367,8,58170.875,31427.219091725023,7.0,11
161,1019852,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,AL,1354007,15,90267.13333333333,27878.296207077,4.214285714285714,1
162,1019906,SUR 1,SAN FERNANDO,SAN FERNANDO,COBERTURA,VOLUMEN COBERTURA,AL,2055892,16,128493.25,95352.23841141154,7.0,4
163,1019989,SUR 2,CONCEPCION NORTE,TOME,COBERTURA,COBERTURA,PA,68268,2,34134.0,6571.850424347773,56.0,4
164,1020131,NORTE 2,VIÑA INTERIOR,PETORCA,COBERTURA,COBERTURA,AL,261324,13,20101.846153846152,11556.816075705812,8.166666666666666,11
165,1020474,NORTE 2,VIÑA INTERIOR,PETORCA,COBERTURA,COBERTURA,AL,444050,18,24669.444444444445,13987.428596136822,7.0,4
166,1020540,NORTE 2,LA SERENA,LA SERENA,COBERTURA,COBERTURA,PA,645375,11,58670.454545454544,25811.83062614365,7.0,4
167,1020557,SANTIAGO,SANTIAGO SUR 1,LA GRANJA,COBERTURA,COBERTURA,AL,646789,8,80848.625,29455.983878795447,8.0,4
168,1020604,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,VOLUMEN COBERTURA,PA,1326931,11,120630.09090909091,62907.014652508435,7.0,4
169,1020644,SUR 2,CHILLAN,CHILLAN,COBERTURA,COBERTURA,AL,516051,11,46913.72727272727,14908.172162212972,7.0,4
170,1020734,SANTIAGO,SANTIAGO SUR 1,LA GRANJA,COBERTURA,COBERTURA,AL,686625,16,42914.0625,9197.155498440809,3.933333333333333,1
171,1020809,SUR 1,SAN FERNANDO,PAREDONES,COBERTURA,COBERTURA,AL,201984,6,33664.0,23298.20940759182,14.0,4
172,1020826,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,VOLUMEN COBERTURA,PA,3111150,31,100359.67741935483,71013.02730456673,3.411764705882353,2
173,1021023,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,360679,8,45084.875,13381.652699952381,8.285714285714286,2
174,1021049,SANTIAGO,SANTIAGO SUR 2,EL BOSQUE,COBERTURA,COBERTURA,AL,905740,16,56608.75,16603.216702394348,3.7333333333333334,4
175,1021169,SANTIAGO,SANTIAGO NORTE 1,HUECHURABA,COBERTURA,COBERTURA,AL,1342718,17,78983.41176470589,25792.758819237486,3.6875,1
176,1021253,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,VOLUMEN COBERTURA,PA,1246056,18,69225.33333333333,28130.989859416393,3.6875,1
177,1021276,SUR 2,CHILLAN,RETIRO,COBERTURA,COBERTURA,AL,1768380,17,104022.35294117648,76998.00807889545,6.222222222222222,4
178,1021534,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,VOLUMEN COBERTURA,AL,2032390,19,106967.8947368421,47741.75633190478,3.6875,1
179,1021536,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,564706,6,94117.66666666667,41975.132184028516,9.8,11
180,1021690,SUR 3,TEMUCO SUR,NUEVA IMPERIAL,COBERTURA,VOLUMEN COBERTURA,AL,1464226,23,63662.0,38906.90546559943,4.142857142857143,2
181,1021761,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,196034,7,28004.85714285714,27697.668526602083,18.666666666666668,4
182,1021789,SUR 3,OSORNO,PURRANQUE,COBERTURA,COBERTURA,AL,205796,7,29399.428571428572,13591.375118767328,14.0,4
183,1021890,SUR 1,SAN FERNANDO,SAN FERNANDO,COBERTURA,VOLUMEN COBERTURA,MK,3611201,19,190063.2105263158,169526.30598116587,7.0,4
184,1021981,SUR 1,RANCAGUA,MOSTAZAL,COBERTURA,COBERTURA,AL,153168,5,30633.6,13772.007090471598,16.333333333333332,11
185,1022142,SUR 1,RANCAGUA,MOSTAZAL,COBERTURA,VOLUMEN COBERTURA,MK,5291511,23,230065.69565217392,214048.11460286102,8.0,4
186,1022240,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,PA,1033390,18,57410.555555555555,25751.672206633662,3.7333333333333334,4
187,1022241,SANTIAGO,SANTIAGO CENTRO COSTA,SAN ANTONIO,COBERTURA,COBERTURA,AL,903005,11,82091.36363636363,35846.793118137444,7.0,4
188,1022398,SUR 3,OSORNO,VALDIVIA,COBERTURA,COBERTURA,AL,126319,6,21053.166666666668,7250.891873877769,24.5,11
189,1022503,SANTIAGO,SANTIAGO NORTE 1,RECOLETA,COBERTURA,COBERTURA,AL,370275,8,46284.375,8666.999924796848,8.0,4
190,1022717,SUR 2,CONCEPCION SUR,ARAUCO,COBERTURA,COBERTURA,AL,459427,9,51047.444444444445,45615.31091944653,18.666666666666668,4
191,1022752,SANTIAGO,SANTIAGO NORTE 2,PUDAHUEL,COBERTURA,COBERTURA,AL,383090,8,47886.25,6883.505725386488,8.0,4
192,1022906,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,VOLUMEN COBERTURA,PA,2732740,17,160749.41176470587,54843.7817464966,3.5,4
193,1023186,SUR 1,CURICO,MOLINA,COBERTURA,COBERTURA,AL,1295100,14,92507.14285714286,63101.36952171865,7.0,4
194,1023205,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,153148,8,19143.5,9756.225938928872,10.5,18
195,1023208,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,331295,12,27607.916666666668,14221.381677270532,8.0,4
196,1023209,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,201867,8,25233.375,12727.268912934262,11.2,4
197,1023347,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,PA,503151,5,100630.2,43431.07414283004,12.0,12
198,1023407,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,353086,6,58847.666666666664,12626.726332136397,9.8,11
199,1023478,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,289560,6,48260.0,13729.154424071425,11.2,4
200,1023614,SUR 1,SAN FERNANDO,PERALILLO,COBERTURA,VOLUMEN COBERTURA,PA,1941886,19,102204.52631578948,96395.80806259645,7.0,4
201,1023673,,,,,,,107243,4,26810.75,846.0903714537036,14.0,18
202,1023682,SUR 3,CHILOE,QUELLON,COBERTURA,COBERTURA,AL,84411,6,14068.5,10320.110672856177,27.0,33
203,10237,SANTIAGO,SANTIAGO PONIENTE 2,PEÑAFLOR,COBERTURA,COBERTURA,AL,266832,8,33354.0,5597.0967984687,7.0,11
204,1023707,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,PA,1491246,19,78486.63157894737,22920.235720163007,3.4705882352941178,1
205,1023843,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,483219,8,60402.375,20868.43784240073,8.0,4
206,1024070,SANTIAGO,SANTIAGO NORTE 2,RENCA,COBERTURA,VOLUMEN COBERTURA,PA,3356156,18,186453.11111111112,35433.482173335775,3.4705882352941178,1
207,1024079,SANTIAGO,SANTIAGO CENTRO COSTA,SAN ANTONIO,COBERTURA,COBERTURA,AL,423755,9,47083.88888888889,11689.298625713653,8.0,4
208,1024137,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,179294,6,29882.333333333332,12906.9759535945,9.8,11
209,1024595,SANTIAGO,SANTIAGO SUR 1,SAN RAMON,COBERTURA,COBERTURA,AL,1507324,18,83740.22222222222,21991.73785914518,3.4705882352941178,1
210,1024817,SUR 2,CHILLAN,RETIRO,COBERTURA,COBERTURA,AL,251628,10,25162.8,6462.932114072614,7.0,4
211,1024820,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,461378,9,51264.22222222222,21577.24721655764,8.0,4
212,1025055,SUR 1,TALCA,TALCA,COBERTURA,COBERTURA,AL,270446,7,38635.142857142855,23444.857463337037,18.666666666666668,4
213,1025135,NORTE 2,LA SERENA,VICUÑA,COBERTURA,COBERTURA,AL,734591,14,52470.78571428572,37326.28734279239,8.0,4
214,1025289,SANTIAGO,SANTIAGO NORTE 2,RENCA,COBERTURA,COBERTURA,CA,1286251,10,128625.1,55713.49514445411,7.0,4
215,1025310,SUR 3,TEMUCO NORTE,VILCUN,COBERTURA,COBERTURA,AL,338552,8,42319.0,8344.53610796567,8.0,4
216,1025318,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,218814,6,36469.0,19038.859829307006,14.0,4
217,1025521,SUR 1,TALCA,CONSTITUCION,COBERTURA,COBERTURA,AL,357108,14,25507.714285714286,12112.821245584058,8.0,4
218,1025544,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,314209,9,34912.11111111111,6408.604068836762,7.0,4
219,1025620,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,939242,16,58702.625,41570.49085569394,7.0,4
220,102563,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,497917,11,45265.181818181816,16396.19810089023,7.0,4
221,1025706,SUR 1,SAN FERNANDO,MARCHIHUE,COBERTURA,COBERTURA,MK,2438261,12,203188.41666666666,151711.43896433382,7.0,4
222,1025759,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,436695,6,72782.5,28773.32373397276,12.25,11
223,1025835,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,PA,655775,6,109295.83333333333,61949.55789161588,7.0,32
224,1025894,SUR 3,OSORNO,PURRANQUE,COBERTURA,COBERTURA,AL,408881,12,34073.416666666664,24106.2812276964,8.0,4
225,1025975,SUR 1,CURICO,CURICO,COBERTURA,COBERTURA,AL,162252,4,40563.0,25865.889932496037,10.5,39
226,1026052,SUR 3,PUERTO MONTT,CALBUCO,COBERTURA,COBERTURA,AL,366755,9,40750.555555555555,27010.65164481927,14.0,4
227,1026187,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,1336435,12,111369.58333333333,62585.20534796518,7.0,4
228,1026190,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,277184,5,55436.8,41730.285042160926,21.0,18
229,1026241,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,197068,6,32844.666666666664,16535.58448518427,18.666666666666668,4
230,1026389,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,AL,1139079,19,59951.52631578947,49838.628618738,7.0,4
231,1026703,SUR 3,PUERTO MONTT,CALBUCO,COBERTURA,COBERTURA,AL,459810,12,38317.5,19359.584178009984,9.8,11
232,1026755,SUR 1,TALCA,MAULE,COBERTURA,COBERTURA,AL,226300,7,32328.571428571428,12846.252759166035,9.8,11
233,1026768,SANTIAGO,SANTIAGO NORTE 1,QUILICURA,COBERTURA,COBERTURA,AL,1484259,19,78118.8947368421,25475.83646842792,3.4705882352941178,1
234,1026778,SANTIAGO,SANTIAGO NORTE 2,PUDAHUEL,COBERTURA,COBERTURA,AL,854644,9,94960.44444444444,23317.487172244306,7.0,4
235,1026819,SUR 1,TALCA,LINARES,COBERTURA,VOLUMEN COBERTURA,SL,13477175,41,328711.5853658537,325337.0860622084,7.0,4
236,1027138,SUR 2,CONCEPCION NORTE,TOME,COBERTURA,COBERTURA,AL,97033,3,32344.333333333332,1547.6777226972465,24.5,11
